Time(s) Column1 Column2 Y
123.57 0.333333 -2.38898e-15 0.333333
123.58 0.333333 -2.38898e-15 0.333333
123.59 0.333333 -2.38898e-15 0.333333
123.6 0.333333 -2.38898e-15 0.333333
123.61 0.333333 -2.38898e-15 0.333333
123.62 0.333333 -2.38898e-15 0.333333
123.63 0.333333 -2.38898e-15 0.333333
123.64 0.333333 -2.38898e-15 0.333333
123.65 0.333333 -2.38898e-15 0.333333
123.66 0.333333 -2.38898e-15 0.333333
123.67 0.333333 -2.38898e-15 0.333333
123.68 0.333333 -2.38898e-15 0.333333
123.69 0.333333 -2.38898e-15 0.333333
123.7 0.333333 -2.38898e-15 0.333333
123.71 0.333333 -2.38898e-15 0.333333
123.72 0.333333 -2.38898e-15 0.333333
123.73 0.333333 -2.38898e-15 0.333333
123.74 0.333333 -2.38898e-15 0.333333
123.75 0.333333 -2.38898e-15 0.333333
123.76 0.333333 -2.38898e-15 0.333333
123.77 0.333333 -2.38898e-15 0.333333
123.78 0.333333 -2.38898e-15 0.333333
123.79 0.333333 -2.38898e-15 0.333333
123.8 0.333333 -2.38898e-15 0.333333
123.81 0.333333 -2.38898e-15 0.333333
123.82 0.333333 -2.38898e-15 0.333333
123.83 0.333333 -2.38898e-15 0.333333
123.84 0.333333 -2.38898e-15 0.333333
123.85 0.333333 -2.38898e-15 0.333333
123.86 0.333333 -2.38898e-15 0.333333
123.87 0.333333 -2.38898e-15 0.333333
123.88 0.333333 -2.38898e-15 0.333333
123.89 0.333333 -2.38898e-15 0.333333
123.9 0.333333 -2.38898e-15 0.333333
123.91 0.333333 -2.38898e-15 0.333333
123.92 0.333333 -2.38898e-15 0.333333
123.93 0.333333 -2.38898e-15 0.333333
123.94 0.333333 -2.38898e-15 0.333333
123.95 0.333333 -2.38898e-15 0.333333
123.96 0.333333 -2.38898e-15 0.333333
123.97 0.333333 -2.38898e-15 0.333333
123.98 0.333333 -2.38898e-15 0.333333
123.99 0.333333 -2.38898e-15 0.333333
124 0.333333 -2.38898e-15 0.333333
124.01 0.333333 -2.38898e-15 0.333333
124.02 0.333333 -2.38898e-15 0.333333
124.03 0.333333 -2.38898e-15 0.333333
124.04 0.333333 -2.38898e-15 0.333333
124.05 0.333333 -2.38898e-15 0.333333
124.06 0.333333 -2.38898e-15 0.333333
124.07 0.333333 -2.38898e-15 0.333333
124.08 0.333333 -2.38898e-15 0.333333
124.09 0.333333 -2.38898e-15 0.333333
124.1 0.333333 -2.38898e-15 0.333333
124.11 0.333333 -2.38898e-15 0.333333
124.12 0.333333 -2.38898e-15 0.333333
124.13 0.333333 -2.38898e-15 0.333333
124.14 0.333333 -2.38898e-15 0.333333
124.15 0.333333 -2.38898e-15 0.333333
124.16 0.333333 -2.38898e-15 0.333333
124.17 0.333333 -2.38898e-15 0.333333
124.18 0.333333 -2.38898e-15 0.333333
124.19 0.333333 -2.38898e-15 0.333333
124.2 0.333333 -2.38898e-15 0.333333
124.21 0.333333 -2.38898e-15 0.333333
124.22 0.333333 -2.38898e-15 0.333333
124.23 0.333333 -2.38898e-15 0.333333
124.24 0.333333 -2.38898e-15 0.333333
124.25 0.333333 -2.38898e-15 0.333333
124.26 0.333333 -2.38898e-15 0.333333
124.27 0.333333 -2.38898e-15 0.333333
124.28 0.333333 -2.38898e-15 0.333333
124.29 0.333333 -2.38898e-15 0.333333
124.3 0.333333 -2.38898e-15 0.333333
124.31 0.333333 -2.38898e-15 0.333333
124.32 0.333333 -2.38898e-15 0.333333
124.33 0.333333 -2.38898e-15 0.333333
124.34 0.333333 -2.38898e-15 0.333333
124.35 0.333333 -2.38898e-15 0.333333
124.36 0.333333 -2.38898e-15 0.333333
124.37 0.333333 -2.38898e-15 0.333333
124.38 0.333333 -2.38898e-15 0.333333
124.39 0.333333 -2.38898e-15 0.333333
124.4 0.333333 -2.38898e-15 0.333333
124.41 0.333333 -2.38898e-15 0.333333
124.42 0.333333 -2.38898e-15 0.333333
124.43 0.333333 -2.38898e-15 0.333333
124.44 0.333333 -2.38898e-15 0.333333
124.45 0.333333 -2.38898e-15 0.333333
124.46 0.333333 -2.38898e-15 0.333333
124.47 0.333333 -2.38898e-15 0.333333
124.48 0.333333 -2.38898e-15 0.333333
124.49 0.333333 -2.38898e-15 0.333333
124.5 0.333333 -2.38898e-15 0.333333
124.51 0.333333 -2.38898e-15 0.333333
124.52 0.333333 -2.38898e-15 0.333333
124.53 0.333333 -2.38898e-15 0.333333
124.54 0.333333 -2.38898e-15 0.333333
124.55 0.333333 -2.38898e-15 0.333333
124.56 0.333333 -2.38898e-15 0.333333
124.57 0.333333 -2.38898e-15 0.333333
124.58 0.333333 -2.38898e-15 0.333333
124.59 0.333333 -2.38898e-15 0.333333
124.6 0.333333 -2.38898e-15 0.333333
124.61 0.333333 -2.38898e-15 0.333333
124.62 0.333333 -2.38898e-15 0.333333
124.63 0.333333 -2.38898e-15 0.333333
124.64 0.333333 -2.38898e-15 0.333333
124.65 0.333333 -2.38898e-15 0.333333
124.66 0.333333 -2.38898e-15 0.333333
124.67 0.333333 -2.38898e-15 0.333333
124.68 0.333333 -2.38898e-15 0.333333
124.69 0.333333 -2.38898e-15 0.333333
124.7 0.333333 -2.38898e-15 0.333333
124.71 0.333333 -2.38898e-15 0.333333
124.72 0.333333 -2.38898e-15 0.333333
124.73 0.333333 -2.38898e-15 0.333333
124.74 0.333333 -2.38898e-15 0.333333
124.75 0.333333 -2.38898e-15 0.333333
124.76 0.333333 -2.38898e-15 0.333333
124.77 0.333333 -2.38898e-15 0.333333
124.78 0.333333 -2.38898e-15 0.333333
124.79 0.333333 -2.38898e-15 0.333333
124.8 0.333333 -2.38898e-15 0.333333
124.81 0.333333 -2.38898e-15 0.333333
124.82 0.333333 -2.38898e-15 0.333333
124.83 0.333333 -2.38898e-15 0.333333
124.84 0.333333 -2.38898e-15 0.333333
124.85 0.333333 -2.38898e-15 0.333333
124.86 0.333333 -2.38898e-15 0.333333
124.87 0.333333 -2.38898e-15 0.333333
124.88 0.333333 -2.38898e-15 0.333333
124.89 0.333333 -2.38898e-15 0.333333
124.9 0.333333 -2.38898e-15 0.333333
124.91 0.333333 -2.38898e-15 0.333333
124.92 0.333333 -2.38898e-15 0.333333
124.93 0.333333 -2.38898e-15 0.333333
124.94 0.333333 -2.38898e-15 0.333333
124.95 0.333333 -2.38898e-15 0.333333
124.96 0.333333 -2.38898e-15 0.333333
124.97 0.333333 -2.38898e-15 0.333333
124.98 0.333333 -2.38898e-15 0.333333
124.99 0.333333 -2.38898e-15 0.333333
125 0.333333 -2.38898e-15 0.333333
125.01 0.333333 -2.38898e-15 0.333333
125.02 0.333333 -2.38898e-15 0.333333
125.03 0.333333 -2.38898e-15 0.333333
125.04 0.333333 -2.38898e-15 0.333333
125.05 0.333333 -2.38898e-15 0.333333
125.06 0.333333 -2.38898e-15 0.333333
125.07 0.333333 -2.38898e-15 0.333333
125.08 0.333333 -2.38898e-15 0.333333
125.09 0.333333 -2.38898e-15 0.333333
125.1 0.333333 -2.38898e-15 0.333333
125.11 0.333333 -2.38898e-15 0.333333
125.12 0.333333 -2.38898e-15 0.333333
125.13 0.333333 -2.38898e-15 0.333333
125.14 0.333333 -2.38898e-15 0.333333
125.15 0.333333 -2.38898e-15 0.333333
125.16 0.333333 -2.38898e-15 0.333333
125.17 0.333333 -2.38898e-15 0.333333
125.18 0.333333 -2.38898e-15 0.333333
125.19 0.333333 -2.38898e-15 0.333333
125.2 0.333333 -2.38898e-15 0.333333
125.21 0.333333 -2.38898e-15 0.333333
125.22 0.333333 -2.38898e-15 0.333333
125.23 0.333333 -2.38898e-15 0.333333
125.24 0.333333 -2.38898e-15 0.333333
125.25 0.333333 -2.38898e-15 0.333333
125.26 0.333333 -2.38898e-15 0.333333
125.27 0.333333 -2.38898e-15 0.333333
125.28 0.333333 -2.38898e-15 0.333333
125.29 0.333333 -2.38898e-15 0.333333
125.3 0.333333 -2.38898e-15 0.333333
125.31 0.333333 -2.38898e-15 0.333333
125.32 0.333333 -2.38898e-15 0.333333
125.33 0.333333 -2.38898e-15 0.333333
125.34 0.333333 -2.38898e-15 0.333333
125.35 0.333333 -2.38898e-15 0.333333
125.36 0.333333 -2.38898e-15 0.333333
125.37 0.333333 -2.38898e-15 0.333333
125.38 0.333333 -2.38898e-15 0.333333
125.39 0.333333 -2.38898e-15 0.333333
125.4 0.333333 -2.38898e-15 0.333333
125.41 0.333333 -2.38898e-15 0.333333
125.42 0.333333 -2.38898e-15 0.333333
125.43 0.333333 -2.38898e-15 0.333333
125.44 0.333333 -2.38898e-15 0.333333
125.45 0.333333 -2.38898e-15 0.333333
125.46 0.333333 -2.38898e-15 0.333333
125.47 0.333333 -2.38898e-15 0.333333
125.48 0.333333 -2.38898e-15 0.333333
125.49 0.333333 -2.38898e-15 0.333333
125.5 0.333333 -2.38898e-15 0.333333
125.51 0.333333 -2.38898e-15 0.333333
125.52 0.333333 -2.38898e-15 0.333333
125.53 0.333333 -2.38898e-15 0.333333
125.54 0.333333 -2.38898e-15 0.333333
125.55 0.333333 -2.38898e-15 0.333333
125.56 0.333333 -2.38898e-15 0.333333
125.57 0.333333 -2.38898e-15 0.333333
125.58 0.333333 -2.38898e-15 0.333333
125.59 0.333333 -2.38898e-15 0.333333
125.6 0.333333 -2.38898e-15 0.333333
125.61 0.333333 -2.38898e-15 0.333333
125.62 0.333333 -2.38898e-15 0.333333
125.63 0.333333 -2.38898e-15 0.333333
125.64 0.333333 -2.38898e-15 0.333333
125.65 0.333333 -2.38898e-15 0.333333
125.66 0.333333 -2.38898e-15 0.333333
125.67 0.333333 -2.38898e-15 0.333333
125.68 0.333333 -2.38898e-15 0.333333
125.69 0.333333 -2.38898e-15 0.333333
125.7 0.333333 -2.38898e-15 0.333333
125.71 0.333333 -2.38898e-15 0.333333
125.72 0.333333 -2.38898e-15 0.333333
125.73 0.333333 -2.38898e-15 0.333333
125.74 0.333333 -2.38898e-15 0.333333
125.75 0.333333 -2.38898e-15 0.333333
125.76 0.333333 -2.38898e-15 0.333333
125.77 0.333333 -2.38898e-15 0.333333
125.78 0.333333 -2.38898e-15 0.333333
125.79 0.333333 -2.38898e-15 0.333333
125.8 0.333333 -2.38898e-15 0.333333
125.81 0.333333 -2.38898e-15 0.333333
125.82 0.333333 -2.38898e-15 0.333333
125.83 0.333333 -2.38898e-15 0.333333
125.84 0.333333 -2.38898e-15 0.333333
125.85 0.333333 -2.38898e-15 0.333333
125.86 0.333333 -2.38898e-15 0.333333
125.87 0.333333 -2.38898e-15 0.333333
125.88 0.333333 -2.38898e-15 0.333333
125.89 0.333333 -2.38898e-15 0.333333
125.9 0.333333 -2.38898e-15 0.333333
125.91 0.333333 -2.38898e-15 0.333333
125.92 0.333333 -2.38898e-15 0.333333
125.93 0.333333 -2.38898e-15 0.333333
125.94 0.333333 -2.38898e-15 0.333333
125.95 0.333333 -2.38898e-15 0.333333
125.96 0.333333 -2.38898e-15 0.333333
125.97 0.333333 -2.38898e-15 0.333333
125.98 0.333333 -2.38898e-15 0.333333
125.99 0.333333 -2.38898e-15 0.333333
126 0.333333 -2.38898e-15 0.333333
126.01 0.333333 -2.38898e-15 0.333333
126.02 0.333333 -2.38898e-15 0.333333
126.03 0.333333 -2.38898e-15 0.333333
126.04 0.333333 -2.38898e-15 0.333333
126.05 0.333333 -2.38898e-15 0.333333
126.06 0.333333 -2.38898e-15 0.333333
126.07 0.333333 -2.38898e-15 0.333333
126.08 0.333333 -2.38898e-15 0.333333
126.09 0.333333 -2.38898e-15 0.333333
126.1 0.333333 -2.38898e-15 0.333333
126.11 0.333333 -2.38898e-15 0.333333
126.12 0.333333 -2.38898e-15 0.333333
126.13 0.333333 -2.38898e-15 0.333333
126.14 0.333333 -2.38898e-15 0.333333
126.15 0.333333 -2.38898e-15 0.333333
126.16 0.333333 -2.38898e-15 0.333333
126.17 0.333333 -2.38898e-15 0.333333
126.18 0.333333 -2.38898e-15 0.333333
126.19 0.333333 -2.38898e-15 0.333333
126.2 0.333333 -2.38898e-15 0.333333
126.21 0.333333 -2.38898e-15 0.333333
126.22 0.333333 -2.38898e-15 0.333333
126.23 0.333333 -2.38898e-15 0.333333
126.24 0.333333 -2.38898e-15 0.333333
126.25 0.333333 -2.38898e-15 0.333333
126.26 0.333333 -2.38898e-15 0.333333
126.27 0.333333 -2.38898e-15 0.333333
126.28 0.333333 -2.38898e-15 0.333333
126.29 0.333333 -2.38898e-15 0.333333
126.3 0.333333 -2.38898e-15 0.333333
126.31 0.333333 -2.38898e-15 0.333333
126.32 0.333333 -2.38898e-15 0.333333
126.33 0.333333 -2.38898e-15 0.333333
126.34 0.333333 -2.38898e-15 0.333333
126.35 0.333333 -2.38898e-15 0.333333
126.36 0.333333 -2.38898e-15 0.333333
126.37 0.333333 -2.38898e-15 0.333333
126.38 0.333333 -2.38898e-15 0.333333
126.39 0.333333 -2.38898e-15 0.333333
126.4 0.333333 -2.38898e-15 0.333333
126.41 0.333333 -2.38898e-15 0.333333
126.42 0.333333 -2.38898e-15 0.333333
126.43 0.333333 -2.38898e-15 0.333333
126.44 0.333333 -2.38898e-15 0.333333
126.45 0.333333 -2.38898e-15 0.333333
126.46 0.333333 -2.38898e-15 0.333333
126.47 0.333333 -2.38898e-15 0.333333
126.48 0.333333 -2.38898e-15 0.333333
126.49 0.333333 -2.38898e-15 0.333333
126.5 0.333333 -2.38898e-15 0.333333
126.51 0.333333 -2.38898e-15 0.333333
126.52 0.333333 -2.38898e-15 0.333333
126.53 0.333333 -2.38898e-15 0.333333
126.54 0.333333 -2.38898e-15 0.333333
126.55 0.333333 -2.38898e-15 0.333333
126.56 0.333333 -2.38898e-15 0.333333
126.57 0.333333 -2.38898e-15 0.333333
126.58 0.333333 -2.38898e-15 0.333333
126.59 0.333333 -2.38898e-15 0.333333
126.6 0.333333 -2.38898e-15 0.333333
126.61 0.333333 -2.38898e-15 0.333333
126.62 0.333333 -2.38898e-15 0.333333
126.63 0.333333 -2.38898e-15 0.333333
126.64 0.333333 -2.38898e-15 0.333333
126.65 0.333333 -2.38898e-15 0.333333
126.66 0.333333 -2.38898e-15 0.333333
126.67 0.333333 -2.38898e-15 0.333333
126.68 0.333333 -2.38898e-15 0.333333
126.69 0.333333 -2.38898e-15 0.333333
126.7 0.333333 -2.38898e-15 0.333333
126.71 0.333333 -2.38898e-15 0.333333
126.72 0.333333 -2.38898e-15 0.333333
126.73 0.333333 -2.38898e-15 0.333333
126.74 0.333333 -2.38898e-15 0.333333
126.75 0.333333 -2.38898e-15 0.333333
126.76 0.333333 -2.38898e-15 0.333333
126.77 0.333333 -2.38898e-15 0.333333
126.78 0.333333 -2.38898e-15 0.333333
126.79 0.333333 -2.38898e-15 0.333333
126.8 0.333333 -2.38898e-15 0.333333
126.81 0.333333 -2.38898e-15 0.333333
126.82 0.333333 -2.38898e-15 0.333333
126.83 0.333333 -2.38898e-15 0.333333
126.84 0.333333 -2.38898e-15 0.333333
126.85 0.333333 -2.38898e-15 0.333333
126.86 0.333333 -2.38898e-15 0.333333
126.87 0.333333 -2.38898e-15 0.333333
126.88 0.333333 -2.38898e-15 0.333333
126.89 0.333333 -2.38898e-15 0.333333
126.9 0.333333 -2.38898e-15 0.333333
126.91 0.333333 -2.38898e-15 0.333333
126.92 0.333333 -2.38898e-15 0.333333
126.93 0.333333 -2.38898e-15 0.333333
126.94 0.333333 -2.38898e-15 0.333333
126.95 0.333333 -2.38898e-15 0.333333
126.96 0.333333 -2.38898e-15 0.333333
126.97 0.333333 -2.38898e-15 0.333333
126.98 0.333333 -2.38898e-15 0.333333
126.99 0.333333 -2.38898e-15 0.333333
127 0.333333 -2.38898e-15 0.333333
127.01 0.333333 -2.38898e-15 0.333333
127.02 0.333333 -2.38898e-15 0.333333
127.03 0.333333 -2.38898e-15 0.333333
127.04 0.333333 -2.38898e-15 0.333333
127.05 0.333333 -2.38898e-15 0.333333
127.06 0.333333 -2.38898e-15 0.333333
127.07 0.333333 -2.38898e-15 0.333333
127.08 0.333333 -2.38898e-15 0.333333
127.09 0.333333 -2.38898e-15 0.333333
127.1 0.333333 -2.38898e-15 0.333333
127.11 0.333333 -2.38898e-15 0.333333
127.12 0.333333 -2.38898e-15 0.333333
127.13 0.333333 -2.38898e-15 0.333333
127.14 0.333333 -2.38898e-15 0.333333
127.15 0.333333 -2.38898e-15 0.333333
127.16 0.333333 -2.38898e-15 0.333333
127.17 0.333333 -2.38898e-15 0.333333
127.18 0.333333 -2.38898e-15 0.333333
127.19 0.333333 -2.38898e-15 0.333333
127.2 0.333333 -2.38898e-15 0.333333
127.21 0.333333 -2.38898e-15 0.333333
127.22 0.333333 -2.38898e-15 0.333333
127.23 0.333333 -2.38898e-15 0.333333
127.24 0.333333 -2.38898e-15 0.333333
127.25 0.333333 -2.38898e-15 0.333333
127.26 0.333333 -2.38898e-15 0.333333
127.27 0.333333 -2.38898e-15 0.333333
127.28 0.333333 -2.38898e-15 0.333333
127.29 0.333333 -2.38898e-15 0.333333
127.3 0.333333 -2.38898e-15 0.333333
127.31 0.333333 -2.38898e-15 0.333333
127.32 0.333333 -2.38898e-15 0.333333
127.33 0.333333 -2.38898e-15 0.333333
127.34 0.333333 -2.38898e-15 0.333333
127.35 0.333333 -2.38898e-15 0.333333
127.36 0.333333 -2.38898e-15 0.333333
127.37 0.333333 -2.38898e-15 0.333333
127.38 0.333333 -2.38898e-15 0.333333
127.39 0.333333 -2.38898e-15 0.333333
127.4 0.333333 -2.38898e-15 0.333333
127.41 0.333333 -2.38898e-15 0.333333
127.42 0.333333 -2.38898e-15 0.333333
127.43 0.333333 -2.38898e-15 0.333333
127.44 0.333333 -2.38898e-15 0.333333
127.45 0.333333 -2.38898e-15 0.333333
127.46 0.333333 -2.38898e-15 0.333333
127.47 0.333333 -2.38898e-15 0.333333
127.48 0.333333 -2.38898e-15 0.333333
127.49 0.333333 -2.38898e-15 0.333333
127.5 0.333333 -2.38898e-15 0.333333
127.51 0.333333 -2.38898e-15 0.333333
127.52 0.333333 -2.38898e-15 0.333333
127.53 0.333333 -2.38898e-15 0.333333
127.54 0.333333 -2.38898e-15 0.333333
127.55 0.333333 -2.38898e-15 0.333333
127.56 0.333333 -2.38898e-15 0.333333
127.57 0.333333 -2.38898e-15 0.333333
127.58 0.333333 -2.38898e-15 0.333333
127.59 0.333333 -2.38898e-15 0.333333
127.6 0.333333 -2.38898e-15 0.333333
127.61 0.333333 -2.38898e-15 0.333333
127.62 0.333333 -2.38898e-15 0.333333
127.63 0.333333 -2.38898e-15 0.333333
127.64 0.333333 -2.38898e-15 0.333333
127.65 0.333333 -2.38898e-15 0.333333
127.66 0.333333 -2.38898e-15 0.333333
127.67 0.333333 -2.38898e-15 0.333333
127.68 0.333333 -2.38898e-15 0.333333
127.69 0.333333 -2.38898e-15 0.333333
127.7 0.333333 -2.38898e-15 0.333333
127.71 0.333333 -2.38898e-15 0.333333
127.72 0.333333 -2.38898e-15 0.333333
127.73 0.333333 -2.38898e-15 0.333333
127.74 0.333333 -2.38898e-15 0.333333
127.75 0.333333 -2.38898e-15 0.333333
127.76 0.333333 -2.38898e-15 0.333333
127.77 0.333333 -2.38898e-15 0.333333
127.78 0.333333 -2.38898e-15 0.333333
127.79 0.333333 -2.38898e-15 0.333333
127.8 0.333333 -2.38898e-15 0.333333
127.81 0.333333 -2.38898e-15 0.333333
127.82 0.333333 -2.38898e-15 0.333333
127.83 0.333333 -2.38898e-15 0.333333
127.84 0.333333 -2.38898e-15 0.333333
127.85 0.333333 -2.38898e-15 0.333333
127.86 0.333333 -2.38898e-15 0.333333
127.87 0.333333 -2.38898e-15 0.333333
127.88 0.333333 -2.38898e-15 0.333333
127.89 0.333333 -2.38898e-15 0.333333
127.9 0.333333 -2.38898e-15 0.333333
127.91 0.333333 -2.38898e-15 0.333333
127.92 0.333333 -2.38898e-15 0.333333
127.93 0.333333 -2.38898e-15 0.333333
127.94 0.333333 -2.38898e-15 0.333333
127.95 0.333333 -2.38898e-15 0.333333
127.96 0.333333 -2.38898e-15 0.333333
127.97 0.333333 -2.38898e-15 0.333333
127.98 0.333333 -2.38898e-15 0.333333
127.99 0.333333 -2.38898e-15 0.333333
128 0.333333 -2.38898e-15 0.333333
128.01 0.333333 -2.38898e-15 0.333333
128.02 0.333333 -2.38898e-15 0.333333
128.03 0.333333 -2.38898e-15 0.333333
128.04 0.333333 -2.38898e-15 0.333333
128.05 0.333333 -2.38898e-15 0.333333
128.06 0.333333 -2.38898e-15 0.333333
128.07 0.333333 -2.38898e-15 0.333333
128.08 0.333333 -2.38898e-15 0.333333
128.09 0.333333 -2.38898e-15 0.333333
128.1 0.333333 -2.38898e-15 0.333333
128.11 0.333333 -2.38898e-15 0.333333
128.12 0.333333 -2.38898e-15 0.333333
128.13 0.333333 -2.38898e-15 0.333333
128.14 0.333333 -2.38898e-15 0.333333
128.15 0.333333 -2.38898e-15 0.333333
128.16 0.333333 -2.38898e-15 0.333333
128.17 0.333333 -2.38898e-15 0.333333
128.18 0.333333 -2.38898e-15 0.333333
128.19 0.333333 -2.38898e-15 0.333333
128.2 0.333333 -2.38898e-15 0.333333
128.21 0.333333 -2.38898e-15 0.333333
128.22 0.333333 -2.38898e-15 0.333333
128.23 0.333333 -2.38898e-15 0.333333
128.24 0.333333 -2.38898e-15 0.333333
128.25 0.333333 -2.38898e-15 0.333333
128.26 0.333333 -2.38898e-15 0.333333
128.27 0.333333 -2.38898e-15 0.333333
128.28 0.333333 -2.38898e-15 0.333333
128.29 0.333333 -2.38898e-15 0.333333
128.3 0.333333 -2.38898e-15 0.333333
128.31 0.333333 -2.38898e-15 0.333333
128.32 0.333333 -2.38898e-15 0.333333
128.33 0.333333 -2.38898e-15 0.333333
128.34 0.333333 -2.38898e-15 0.333333
128.35 0.333333 -2.38898e-15 0.333333
128.36 0.333333 -2.38898e-15 0.333333
128.37 0.333333 -2.38898e-15 0.333333
128.38 0.333333 -2.38898e-15 0.333333
128.39 0.333333 -2.38898e-15 0.333333
128.4 0.333333 -2.38898e-15 0.333333
128.41 0.333333 -2.38898e-15 0.333333
128.42 0.333333 -2.38898e-15 0.333333
128.43 0.333333 -2.38898e-15 0.333333
128.44 0.333333 -2.38898e-15 0.333333
128.45 0.333333 -2.38898e-15 0.333333
128.46 0.333333 -2.38898e-15 0.333333
128.47 0.333333 -2.38898e-15 0.333333
128.48 0.333333 -2.38898e-15 0.333333
128.49 0.333333 -2.38898e-15 0.333333
128.5 0.333333 -2.38898e-15 0.333333
128.51 0.333333 -2.38898e-15 0.333333
128.52 0.333333 -2.38898e-15 0.333333
128.53 0.333333 -2.38898e-15 0.333333
128.54 0.333333 -2.38898e-15 0.333333
128.55 0.333333 -2.38898e-15 0.333333
128.56 0.333333 -2.38898e-15 0.333333
128.57 0.333333 -2.38898e-15 0.333333
128.58 0.333333 -2.38898e-15 0.333333
128.59 0.333333 -2.38898e-15 0.333333
128.6 0.333333 -2.38898e-15 0.333333
128.61 0.333333 -2.38898e-15 0.333333
128.62 0.333333 -2.38898e-15 0.333333
128.63 0.333333 -2.38898e-15 0.333333
128.64 0.333333 -2.38898e-15 0.333333
128.65 0.333333 -2.38898e-15 0.333333
128.66 0.333333 -2.38898e-15 0.333333
128.67 0.333333 -2.38898e-15 0.333333
128.68 0.333333 -2.38898e-15 0.333333
128.69 0.333333 -2.38898e-15 0.333333
128.7 0.333333 -2.38898e-15 0.333333
128.71 0.333333 -2.38898e-15 0.333333
128.72 0.333333 -2.38898e-15 0.333333
128.73 0.333333 -2.38898e-15 0.333333
128.74 0.333333 -2.38898e-15 0.333333
128.75 0.333333 -2.38898e-15 0.333333
128.76 0.333333 -2.38898e-15 0.333333
128.77 0.333333 -2.38898e-15 0.333333
128.78 0.333333 -2.38898e-15 0.333333
128.79 0.333333 -2.38898e-15 0.333333
128.8 0.333333 -2.38898e-15 0.333333
128.81 0.333333 -2.38898e-15 0.333333
128.82 0.333333 -2.38898e-15 0.333333
128.83 0.333333 -2.38898e-15 0.333333
128.84 0.333333 -2.38898e-15 0.333333
128.85 0.333333 -2.38898e-15 0.333333
128.86 0.333333 -2.38898e-15 0.333333
128.87 0.333333 -2.38898e-15 0.333333
128.88 0.333333 -2.38898e-15 0.333333
128.89 0.333333 -2.38898e-15 0.333333
128.9 0.333333 -2.38898e-15 0.333333
128.91 0.333333 -2.38898e-15 0.333333
128.92 0.333333 -2.38898e-15 0.333333
128.93 0.333333 -2.38898e-15 0.333333
128.94 0.333333 -2.38898e-15 0.333333
128.95 0.333333 -2.38898e-15 0.333333
128.96 0.333333 -2.38898e-15 0.333333
128.97 0.333333 -2.38898e-15 0.333333
128.98 0.333333 -2.38898e-15 0.333333
128.99 0.333333 -2.38898e-15 0.333333
129 0.333333 -2.38898e-15 0.333333
129.01 0.333333 -2.38898e-15 0.333333
129.02 0.333333 -2.38898e-15 0.333333
129.03 0.333333 -2.38898e-15 0.333333
129.04 0.333333 -2.38898e-15 0.333333
129.05 0.333333 -2.38898e-15 0.333333
129.06 0.333333 -2.38898e-15 0.333333
129.07 0.333333 -2.38898e-15 0.333333
129.08 0.333333 -2.38898e-15 0.333333
129.09 0.333333 -2.38898e-15 0.333333
129.1 0.333333 -2.38898e-15 0.333333
129.11 0.333333 -2.38898e-15 0.333333
129.12 0.333333 -2.38898e-15 0.333333
129.13 0.333333 -2.38898e-15 0.333333
129.14 0.333333 -2.38898e-15 0.333333
129.15 0.333333 -2.38898e-15 0.333333
129.16 0.333333 -2.38898e-15 0.333333
129.17 0.333333 -2.38898e-15 0.333333
129.18 0.333333 -2.38898e-15 0.333333
129.19 0.333333 -2.38898e-15 0.333333
129.2 0.333333 -2.38898e-15 0.333333
129.21 0.333333 -2.38898e-15 0.333333
129.22 0.333333 -2.38898e-15 0.333333
129.23 0.333333 -2.38898e-15 0.333333
129.24 0.333333 -2.38898e-15 0.333333
129.25 0.333333 -2.38898e-15 0.333333
129.26 0.333333 -2.38898e-15 0.333333
129.27 0.333333 -2.38898e-15 0.333333
129.28 0.333333 -2.38898e-15 0.333333
129.29 0.333333 -2.38898e-15 0.333333
129.3 0.333333 -2.38898e-15 0.333333
129.31 0.333333 -2.38898e-15 0.333333
129.32 0.333333 -2.38898e-15 0.333333
129.33 0.333333 -2.38898e-15 0.333333
129.34 0.333333 -2.38898e-15 0.333333
129.35 0.333333 -2.38898e-15 0.333333
129.36 0.333333 -2.38898e-15 0.333333
